NU_INSCRICAO;NU_ANO;TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;TP_ESCOLA;TP_ENSINO;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025
210056758601;2022;2;F;1;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;H;E;F;B;3;B;A;B;B;A;B;B;A;A;A;A;A;A;B;A;A;C;A;A;A
210057661294;2022;2;M;1;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;1;1;1;1;1087.0;1056.0;1066.0;1078.0;400.1;496.8;424.9;436.6;AEBAECABAEDEDAADEEEAAACCACACAEACBDCEBAEBCEBCE;BEEDCCAEAAEEAABDCEABACADCEBAAEADDCAACAECDAEAE;AEEAACEADCDAAECAADEDEEADDAEADCEAAEBAEECAEECED;ADEEACACACDBEBACEDEABDCABCAEABDABCBBBEACAEEAB;0;DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA;ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB;DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB;BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD;1.0;80.0;120.0;80.0;100.0;100.0;480.0;H;H;B;F;3;B;A;B;C;A;B;B;A;B;A;A;A;A;B;B;A;D;A;A;B
210055040646;2022;3;M;1;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;1;1;1;1;1087.0;1056.0;1066.0;1078.0;471.2;492.0;382.1;385.0;EDEACCABBABACBABADCCAADBAAECBADBEAEBAABBBEEBA;EABABAEDBCBEEAAAABDEABCBECCDAADACBEACBBADAABC;CADEBADBBABCBB*BADACBEBDABAACCADEABBBAECBBABC;ACBDDBACAACAECDECCBABEACAACAEBADCAABEABBCAEBA;1;DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA;ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB;DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB;BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD;1.0;80.0;200.0;120.0;120.0;180.0;700.0;E;E;B;B;7;B;A;B;D;A;B;B;A;B;A;B;A;A;C;A;A;D;A;A;B
210056359885;2022;5;F;1;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;0;1;1;0;;1057.0;1068.0;;;462.3;359.5;;;AACDECCCACCCACDDCACACACAABACABDCCBCDBBCDACCAC;BCCCCDBAAADBCCBCCCAACCECCCDBECCCCCAACDAACBCEA;;1;;CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB;BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA;;1.0;60.0;100.0;80.0;60.0;0.0;300.0;H;H;A;A;5;A;A;B;C;A;A;B;A;A;A;A;A;A;A;B;A;B;A;A;B
210055043166;2022;4;F;0;5;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;C;H;A;A;10;A;A;B;D;A;A;B;B;B;A;B;A;A;C;B;A;E;A;A;B
210054785869;2022;6;F;1;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;E;E;C;C;9;B;A;B;D;A;B;B;B;B;B;A;B;A;C;A;A;E;A;A;B
210054872615;2022;4;F;0;2;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;C;H;F;A;6;B;D;B;E;A;B;B;A;B;B;B;A;A;B;A;B;C;A;A;B
210055069740;2022;3;F;3;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;D;F;D;9;B;A;B;D;A;B;C;A;A;A;A;A;A;B;A;A;E;A;A;A
210056794270;2022;6;F;1;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;C;B;B;2;B;B;B;B;B;A;B;A;A;A;A;A;A;B;B;A;B;A;A;A
210057241590;2022;2;M;1;3;1;3;1.0;4.0;1.0;1.0;1301902;Itacoatiara;13;AM;1;1;1;1;1086.0;1055.0;1065.0;1076.0;602.1;522.2;452.5;467.2;CBADCDCBAECCDACAEAECECBECADDABBADCECDACDDECAE;CEABCADABDBEDCCEBDABCECBADECBEBBDCACEBADDBEAC;BCBEEACAACEBDBECDDABDACBCCBDEBCCDDEADCAEADEBC;BCDADBDEECEBADBDABDBBDBBEEBDBECBAACDBECDDCBAB;0;EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB;DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA;DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE;DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC;1.0;100.0;200.0;140.0;140.0;120.0;700.0;H;G;F;D;12;C;A;C;E;A;C;B;A;B;A;B;A;A;C;B;A;E;A;C;B
210055103487;2022;2;F;1;3;0;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;E;E;C;B;8;A;A;B;B;A;A;B;A;B;B;A;A;A;B;A;A;C;A;A;A
210054651375;2022;8;F;1;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;C;E;A;A;12;B;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;C;A;A;A
210054810767;2022;7;F;1;3;2;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;H;C;B;B;8;A;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;E;A;A;A
210054556429;2022;4;M;1;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;D;C;B;7;B;A;B;C;A;A;A;A;B;A;A;A;A;A;A;A;B;A;A;A
210054800234;2022;6;M;1;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;D;B;E;B;7;A;B;A;C;A;A;A;B;B;B;B;B;A;B;A;B;C;A;A;A
210055074410;2022;4;F;1;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;1;1;1;1;1088.0;1058.0;1067.0;1077.0;392.3;372.4;343.9;501.8;BECADABBEDEACCACDBCADCBBECADBCECDCDCDCBEDCCEE;BCBCCBEBCAEDACEBCDDBACCEABDADABBECCCBDDBBCBDA;BABCEABCDBECBDCCBCAEEDAEBCABDCCEABBACCACEDEED;ACCBBACCDCDDEEECDBCAEDCCEACBCCEBEDBDCCDDCECDC;1;DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD;CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD;CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC;CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE;1.0;80.0;120.0;80.0;80.0;80.0;440.0;C;C;A;B;4;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
210054906227;2022;3;M;1;1;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;C;D;A;A;7;B;A;C;E;A;B;B;B;B;A;B;A;A;C;A;B;D;A;A;B
210055180587;2022;3;M;1;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;C;C;B;B;4;C;A;B;D;A;C;B;B;B;B;A;A;A;B;A;A;A;A;A;B
210054911221;2022;4;M;1;4;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;A;B;C;B;4;D;D;B;D;A;B;C;A;C;B;A;A;A;A;A;A;D;A;A;B
210054808157;2022;5;M;1;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;C;E;C;C;10;C;A;B;D;A;C;B;A;B;A;A;A;A;B;A;A;E;A;A;B
210057664500;2022;4;F;1;1;2;2;1.0;2.0;2.0;1.0;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;C;A;A;4;B;A;B;C;A;A;B;A;A;A;B;A;A;B;A;A;B;A;A;A
210056717524;2022;1;M;1;3;1;3;1.0;4.0;1.0;1.0;1301902;Itacoatiara;13;AM;1;1;1;1;1086.0;1055.0;1065.0;1076.0;619.8;581.1;540.9;799.1;DADDCEBECBCCDAABCBECBCCCCBCEADBEEBCBDCBDDEDAA;DAACAACAEBDAECEECCABCEDAAACADBDAEACDBEADBEACA;ADDBEEABABAABDECEECCEEBECCBDAECEBDDCAAACBDBCE;DBAAACEBEEADCCBECDEEDEDDBBABBEEBDACEBBBCABEAD;0;EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB;DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA;DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE;DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC;1.0;160.0;120.0;160.0;160.0;120.0;720.0;F;F;D;D;4;F;A;C;D;B;B;B;A;B;A;B;A;A;C;A;B;E;A;B;B
210057035904;2022;14;F;1;3;1;2;;3.0;2.0;1.0;1302603;Manaus;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;E;A;A;8;A;A;B;B;A;A;B;A;B;A;A;A;A;B;A;A;B;B;A;B
210056788778;2022;2;F;1;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;A;B;A;A;3;A;A;B;B;A;A;B;A;A;A;A;A;A;A;A;A;B;A;A;A
210057702098;2022;2;F;1;3;1;2;1.0;2.0;2.0;1.0;1301902;Itacoatiara;13;AM;1;1;1;1;1087.0;1056.0;1066.0;1078.0;382.0;422.8;393.2;416.0;AEDCAEDBADBAEAECCADECBADBACEBAECBDEBDEDCBBDAC;BDCDCBECDAEBEBBDCEDABDECDCBEABCEECBACCABDDBDC;EBBABEDECDEBEADDADCCDAEAECEACDCCBAEDBDCACCCBA;DCDAADBADEEBECBADBECBDABDBCADABBDBCEDBAAEDBCB;1;DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA;ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB;DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB;BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD;1.0;80.0;120.0;120.0;120.0;100.0;540.0;B;B;A;A;6;C;A;B;D;A;A;B;B;A;A;A;A;A;A;A;A;B;B;A;A
210054878961;2022;2;F;1;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;E;F;B;D;6;L;A;C;E;C;B;B;B;C;A;B;A;A;E;A;B;E;A;B;B
210054798462;2022;2;F;1;2;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;A;A;B;B;3;A;B;B;D;A;B;B;B;B;B;A;A;A;B;A;A;B;A;A;B
210054925157;2022;2;F;1;3;1;2;1.0;2.0;2.0;1.0;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;B;A;A;4;B;A;B;C;A;A;B;B;A;A;A;A;A;B;A;A;B;A;A;A
210054896156;2022;3;M;1;3;1;2;1.0;2.0;2.0;1.0;1301902;Itacoatiara;13;AM;1;1;1;1;1088.0;1058.0;1067.0;1077.0;455.8;507.2;441.7;460.9;BCDDDBBDCECBCBCAAACABBDCBDABCBBCDDEADCEBCBCCB;CACADEACBEBBADEBCAACEBDA*EEDBAAADBBEADBEBCDCC;BCAEACBDEDEDACEDCBEBDCDDCBEBBBBCDECBACCBDBBDE;BCDBADCCCDBCBDCCAACECCDECDCCCDCBDBEEEADECEDDC;1;DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD;CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD;CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC;CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE;1.0;80.0;120.0;120.0;140.0;100.0;560.0;B;E;A;A;4;B;A;B;C;A;A;B;B;A;A;A;A;A;B;A;A;B;B;A;B
210055017149;2022;2;F;1;3;1;2;1.0;2.0;2.0;1.0;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;B;A;A;3;C;A;B;C;A;A;B;B;A;A;A;A;A;B;A;A;B;A;A;B
210055123107;2022;3;F;1;3;1;2;1.0;2.0;2.0;1.0;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;C;A;A;6;B;A;B;C;A;A;B;B;A;A;A;A;A;B;A;A;B;A;A;A
210057692732;2022;3;F;1;3;1;2;1.0;2.0;2.0;1.0;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;E;D;C;D;4;B;A;B;B;A;A;B;A;A;A;A;A;A;B;B;A;C;A;A;A
210057647879;2022;2;M;1;3;1;2;1.0;2.0;2.0;1.0;1301902;Itacoatiara;13;AM;1;1;1;1;1088.0;1058.0;1067.0;1077.0;440.1;420.9;391.4;500.1;ABCBECEDCEAADABABCBEBACDBDBDCAADCCECDEBAABEBA;EBAABDDCDBEAEBBACDACCCACBCCDDCBBCDDBEAEEDEACC;ABECBAEDABCBEDDDCEADDBAADAEBDDBCDACEAADACEABA;DBECBDBACDDDBDCAAEBEEABEEDABCABADEEBACAECEBBE;1;DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD;CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD;CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC;CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE;1.0;120.0;120.0;120.0;160.0;60.0;580.0;C;E;C;B;3;B;A;D;C;A;B;B;A;B;A;A;A;A;C;B;B;D;A;A;B
210054478871;2022;2;F;1;3;1;2;1.0;2.0;2.0;1.0;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;E;E;B;D;6;C;A;C;D;B;B;B;A;A;A;B;A;A;B;A;A;E;A;B;B
210056244881;2022;3;M;0;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;1;1;1;1;1086.0;1055.0;1065.0;1076.0;508.3;455.3;397.2;513.2;CBBDADADCDBDDABCCAACBCEACEBBEBDADCEBABDAACECB;ACADBDAACBAEBADDECBACAEDAACEACBACEDBCAEACBACB;EACECEECCADADBABCEABEABDACEBAABEADABAEBDCABAD;DAADBEDEABDDACBBBDDABCBBDCDCDEABDCCDCADDACAAD;0;EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB;DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA;DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE;DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC;1.0;80.0;120.0;100.0;120.0;80.0;500.0;H;E;C;B;5;B;A;B;C;B;B;B;A;B;A;A;A;A;B;A;B;E;A;A;B
210057217012;2022;4;M;1;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;C;C;A;B;6;B;A;B;C;A;B;B;A;B;A;A;A;A;B;B;A;C;B;A;B
210056798841;2022;2;F;1;3;1;2;1.0;2.0;2.0;1.0;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;H;H;A;A;4;B;A;B;E;A;A;B;B;B;A;A;A;A;C;B;A;E;A;A;B
210054884850;2022;3;F;1;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;1;1;1;1;1088.0;1058.0;1067.0;1077.0;415.4;431.1;431.0;511.0;ADCCBEADABABCECDDEDBCACCDEBBEBCDBABCAABACCBBA;ABDDACECDDADACDCBCACDDCBBEDCBCCBEABDCAEABCDDD;DBBAEAEBCDCDBCABAAADEEAECADEBBDCACCDEBEADBCED;BEACDCEDCBACDECADBDECCAEBDAAADEBEDEEABCDCEAEA;0;DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD;CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD;CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC;CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE;1.0;100.0;120.0;100.0;120.0;80.0;520.0;B;D;A;B;7;A;A;B;C;A;A;B;B;B;A;A;A;A;B;B;A;B;A;A;A
210056772375;2022;4;M;1;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;E;E;D;F;5;C;A;B;C;A;B;B;A;B;B;B;A;A;B;B;B;D;A;B;B
210057647292;2022;4;F;1;1;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;C;D;B;B;5;B;A;B;D;A;A;B;A;B;A;B;A;A;B;A;B;D;A;A;B
210057219027;2022;2;M;1;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;1;1;1;1;1088.0;1058.0;1067.0;1077.0;442.0;358.4;433.9;426.4;BDBEACEEBEADCEEDBCCABBBCECCEECEDABCEEECBBCDCB;BBDBEEAEDDCDADBCAEEC.BAEADBBCAABCAADEBDBEEEBD;CEBCEBEAEABDBACABAAAEAADCCECDDECAADECACDDAECD;DEEDEACDEDACCEAEBABDACBDBACCBBDDBCAECDCCBDBCD;0;DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD;CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD;CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC;CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE;1.0;140.0;120.0;140.0;160.0;100.0;660.0;B;C;A;A;7;A;A;B;B;A;A;A;A;A;A;A;A;A;B;A;A;A;A;A;A
210057179451;2022;3;F;1;3;1;2;1.0;1.0;2.0;1.0;1301902;Itacoatiara;13;AM;1;1;1;1;1086.0;1055.0;1065.0;1076.0;437.4;477.7;464.4;405.9;ACEBDDBDACAABCDCCEBEBADEBACDBEBBDACACBACDEABC;CEACAEACCABBACBECAACAADDAEACDABCBAADCEBDBCADA;ACEBABCBABCBBCECBACADBABBCEBAAABCDACADDDAACBC;BACBEBCEBDECCDABCCABEBBABADBBEACADCDEDACEEBCA;0;EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB;DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA;DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE;DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC;1.0;120.0;120.0;120.0;140.0;120.0;620.0;B;E;D;A;6;B;A;B;E;B;A;B;A;B;A;A;A;A;B;A;A;D;A;A;A
210056790023;2022;3;M;1;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;H;H;F;E;4;C;A;B;C;A;A;B;A;B;A;A;A;A;B;B;A;C;B;A;A
210056778827;2022;5;M;1;3;1;2;1.0;2.0;2.0;1.0;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;B;A;A;4;B;A;B;C;A;A;B;B;A;A;A;A;A;A;A;A;B;A;A;A
210056569224;2022;3;M;1;3;1;2;1.0;2.0;2.0;1.0;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;B;A;A;4;B;A;B;C;A;A;B;B;A;A;A;A;A;B;A;A;B;A;A;B
210057672464;2022;4;F;1;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;E;D;A;A;9;B;A;B;C;A;B;B;A;B;A;A;A;A;B;A;A;D;A;A;A
210054596155;2022;2;M;1;0;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;1;1;1;1;1085.0;1057.0;1068.0;1075.0;458.1;475.8;395.0;404.1;DCACBECABACBEDEBAECDACDEBADBCCEACEDBCACDEABDC;CDAEAACAABACBBEBEABACBDCABEBCABADDECBACDADAAB;BCDCABAADEBABAAABBCACACEECCAEBBDACACBCECACBAD;BCADEBBDCBCABDEADCBECBECCAEDBCEADBEEBABCBDACA;0;ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE;CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB;BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA;ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE;1.0;120.0;120.0;120.0;100.0;80.0;540.0;C;E;C;C;4;C;A;B;C;A;B;B;B;A;A;A;A;A;B;B;A;C;A;A;B
210054616565;2022;9;M;1;3;1;2;;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;F;C;B;C;1;C;A;B;B;A;A;B;A;A;A;A;A;A;A;A;A;B;A;A;A
210056695986;2022;5;M;1;3;1;2;1.0;2.0;1.0;1.0;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;H;C;F;B;4;C;A;B;D;A;A;B;A;B;A;A;A;A;D;A;B;B;A;A;B
210054899072;2022;2;M;1;1;1;3;1.0;4.0;1.0;1.0;1301902;Itacoatiara;13;AM;1;1;1;1;1085.0;1057.0;1068.0;1075.0;624.8;632.6;548.5;572.5;ADBDBADAACBEEDACAEECEBAEBBCCADADECABEAEACDDDE;ABECEABDDEADDDECAAADBCDDDEDAABDEBEDCAEEABDEAB;BDBDDCCBDDCEACCBABBADEBABAEAACEDAECBDCBCEDEAD;EDAADDCACEDACDBDEACBBEEAADBDDCCACEEBBDDECBDDB;0;ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE;CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB;BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA;ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE;1.0;160.0;180.0;80.0;120.0;60.0;600.0;E;F;D;E;4;G;A;B;D;B;B;B;B;B;A;A;A;A;C;A;B;E;A;B;B
210054881143;2022;5;M;1;3;1;2;1.0;2.0;2.0;1.0;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;C;A;A;6;B;A;B;C;A;A;B;B;A;A;A;A;A;B;A;A;A;A;A;A
210055009172;2022;2;M;1;3;1;2;1.0;2.0;2.0;1.0;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;C;H;A;A;5;B;A;B;C;A;C;B;A;B;A;A;A;A;B;A;B;D;A;A;B
210057236407;2022;4;M;1;3;1;2;1.0;2.0;2.0;1.0;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;E;E;F;D;5;C;A;B;B;A;B;B;A;B;A;A;A;A;B;A;B;D;A;A;B
210056760330;2022;3;M;1;3;1;2;1.0;2.0;2.0;1.0;1302603;Manaus;13;AM;1;1;1;1;1088.0;1058.0;1067.0;1077.0;393.0;491.9;509.6;456.0;CACADEDDAEABCECACCDAEBEBCCEEDAEBADACBDDBBDEDC;CBDDAADEAEBEADEDAAABDCDCEADCAAEBEDDCEAADBADDA;DADCCCEBCDDDBDDECBAACCEACAAABDAAEAABBABADBBCA;BDCCBECEBACCCEDEACBDAECEDBCAEDCADBEECDCABDCAD;0;DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD;CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD;CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC;CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE;1.0;120.0;120.0;100.0;120.0;100.0;560.0;C;C;A;A;4;C;A;B;C;A;B;B;B;B;A;B;A;A;C;B;A;E;A;A;B
210054803522;2022;2;M;1;3;1;2;1.0;2.0;2.0;1.0;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;H;D;F;F;6;B;A;B;D;A;B;B;B;C;B;A;A;A;B;A;B;E;A;A;B
210054737602;2022;4;M;1;3;1;2;1.0;2.0;2.0;1.0;1302603;Manaus;13;AM;0;1;1;0;;1056.0;1066.0;;;356.6;320.3;;;BEDDDBBBADCEDAEBCEEABEEEEEAACAABEEEEDEACABADD;AEDCCCEEAEADBBDCACEBAAEEADBDCEADADCECABBDAEBC;;1;;ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB;DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB;;1.0;120.0;80.0;100.0;100.0;0.0;400.0;D;H;B;B;3;C;A;B;D;B;A;C;B;C;A;B;A;A;B;A;B;D;A;A;B
