NU_INSCRICAO;NU_ANO;TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025;TX_ACERTOS_CN;TX_ACERTOS_CH;TX_ACERTOS_LC;TX_ACERTOS_MT
190003566314;2019;2;M;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;1;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;505;508;512;518;459.8;564.9;570.4;570.3;DABCBEADBDBACBABABBCCCCDDBCCDBABAEBBDBEDECBCD;ABACACBDCEBEACCACEAEEEDBAADAEAEDBDEECDCABDCAE;BCEDA99999EDEBAECBBCCEDCBEACBBDCCBAAADEAECACCACEBA;DBCBACCBABBBBCDEDBCBADAADDBEBAEADBCBAABBBEBBB;0;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;140;120;120;140;120;640;E;B;B;B;7;B;A;B;D;A;A;B;A;A;A;A;A;A;C;B;A;A;A;A;A;110101000000000100101011100011010000000000000;011010101101010100011001011001011000101100110;10111000000001111111101100001010001111001100110100;110111010010100100000100010000100000000000001
190003607084;2019;2;F;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;506;510;513;517;481.2;544.8;538.1;486.7;AEABDDEDEDECBCCDBCBBDCBACDAAACDBBDDABCBCDCBEE;CEDCAEDDCDACCBACCCEDEAAABDDEEBCBCABCAAEAAEDCE;99999EEABABBCCBAEECEECDADACACECBBCDCECAEBAEECDDECB;CBBBDCECACAEDEBCBAECEDEAEADCDACAADCDCAEACBCBE;1;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;140;160;140;160;120;720;D;G;B;D;5;C;A;B;C;A;B;B;B;B;A;A;A;A;B;A;B;D;A;A;B;011000001010000011100000001000100100000000000;010101100100111011010001010000101100010000110;00000001110101100001001001010000011110010110010010;000010100000100000000101000001110000000000100
190003610512;2019;3;M;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;2;1;1301902;Itacoatiara;13;AM;1;1;1;1;504;508;512;516;420.3;407.4;432.8;402;DDCDBDBABBDDCCCBACADADBDDEBACAEEBDDEDDBECBDCA;CEAABBBDBBDBDBCBDBABDCBCABBACDEEBBECCDEDBCDCB;BCAED99999ECABEEECCEACECBDADACDAEBEBCBBBBAACAADADC;ADADDAEBBBDCADDEACDDBAACDCADBCBDABABAEBABDDCA;0;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;80;120;100;80;80;460;B;E;B;B;7;D;A;B;D;A;B;B;A;B;A;A;A;A;B;A;A;B;A;A;B;000000100101000010101000100010000000000000000;101000100000000010000010000000001101100000000;10000000000011010000000100000110100000010000010000;000000000100100000001000000001110000000000100
190003610526;2019;6;F;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;503;509;514;515;413.6;382.8;447.2;463.4;DDADEEBBEECCDCACBEAEBEDDABCEEBBBCEEDADDDABECA;EDDEAADDCDDCEABEEAECDEEEAECCBECEBDBAABEBDECCB;99999CAEBEABBDCABAEEACBEAEEBDECEAADEBEECCBEECDECCA;EEBBDECCABBEAAEDACAEBBCEEEDEDBBDBBBAAAEBDECCB;1;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;80;120;120;120;0;440;A;A;A;A;5;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A;000000000010000010000000111100100000000000000;000000001000001001000000001000000100000101001;00000110000000101011100000101110000010000000100010;110010001000000000010010001000000010000010000
190003603715;2019;3;M;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;506;507;511;517;524.1;577.7;599.9;603;EECDCBAEEBEBDEBCABDACBDBDEBDCDDBCADBBAEEDCCDC;ECECABAEBADCBCBAEACACBCBBADCEAEBEEDDADBDDBECB;BDABE99999CCDABDDCDEDBAECBABABECECCDECDAADCDBCDCAB;DBCCEDECAABCDBABADEECDDACDDBEADBCEACEACEABBDA;0;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;120;40;40;120;40;360;C;D;D;F;3;B;A;C;C;A;B;B;A;B;A;B;A;A;C;B;B;D;A;A;A;010100101110011100000000010010100000001100101;000101101111110010111010000101011010111000001;11111000000101011000101110100111011110011100111101;000000100000110110001101000001000001001000011
190003610550;2019;3;F;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;505;508;512;518;439.7;405.4;507.6;411.6;AABABAADCACCDDCCBEDBCCAAEDEBDDBADCECDCDCAADBD;DAACACADDBCCBDABADDCBDDADABBCCADBDEECBDEDCDAD;DBDED99999CBBBCBACAECACBBCABDEEDEBDAADCECCBEAABECA;ACCCACCBBAEDEAABDBCABCADBACDCAEADCADCCEBBBEDE;0;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;160;120;120;140;80;620;H;H;A;F;3;B;A;B;C;B;B;B;A;B;A;A;A;A;C;B;A;B;A;A;A;010000001001000001001000010010000110001010000;001010000000100000000100010100011000100010010;01000000001101000000110000010001100111000101010110;000011010000000000001000001100100001000000100
190003590153;2019;2;M;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;505;508;512;518;354.1;417.5;414;437.6;ADCBBECBACBBEBBADBCBCDACACABB.BBCDBCBCCCCABCC;CAACEBAACBBBAEAEABDDECDBDCABCACABECBCDADBDACC;BCDDC99999ADCBDCAEBBCABDBBBEACBAABDCCBABBDBBCAEBAB;BCACACBCBABCCACDABBACCBBCADBEACAACADBBECBEBEB;0;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;120;120;100;80;0;420;B;B;A;A;4;B;A;B;C;A;B;B;A;B;A;A;A;A;B;B;A;C;A;A;A;000001010100000000001000000000010000000000000;101000001000000000001001000101101000100000001;10010000000001000010110001000100000000010000110000;000011000010001000000000000000001001000000001
190003593613;2019;5;M;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;505;508;512;518;400.6;499.7;511.6;470.7;AACDBAEDCBDCDECDABADBCAAEDBCDCBABEEADDBDACEEA;ABAAAABDAAACCCEBBCAAEDADDEEAAAEDAEEBCDBDBCEAE;DBAAD99999EDCDAACEBECABEDDABADBADBDAADBEECEDCAA*ED;DECCADACDCEDAECEABEABECBDCEBBCAAEDBBBDDEADEAE;0;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;140;180;120;120;0;560;G;G;D;D;4;G;A;B;C;A;B;B;A;B;A;A;A;A;B;A;B;E;A;A;A;010000001001010000000000010010001011000010000;011010100000010001001100000001010000100000010;01000000000000101010110000010000000111001100111001;100010100000011100001010000000000000000000100
190003573238;2019;2;F;1;1;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;C;E;C;B;3;B;A;B;B;B;A;B;A;B;A;B;A;A;C;A;A;D;A;A;B;;;;
190003600409;2019;3;F;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;506;510;513;517;496.3;518.5;534.5;551.9;DEEDBACCDDAABCDAAABBEBBECBAAEEBACBBCCBEEEEDCC;ECACBBAEADDDABACBAABBCBAEABCCBCACBEAAAEAABADA;ABDCA99999ABBCBABAEECEDDDCAADAEBABDCEAAEBE.CAAADAC;ABDAEAECBDAECEBCADDBDDBAEEDCAAAAAECAEAAAACBEE;0;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;120;120;140;120;60;560;D;E;B;F;4;B;A;B;C;A;B;B;B;B;A;A;A;A;C;B;A;C;A;A;B;110111000000000000100000001001000000111100001;100100001100011000100011001000111000010000000;10000000001111100101101100110000001110010001000001;101000100000000010010111010001010000000000000
190003576708;2019;4;F;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;2;1;1301902;Itacoatiara;13;AM;0;1;1;0;;509;514;;;498.4;472.7;;;DDCCABACABAACADAEACABEEEEECAACCDBDCAADDDBACEC;99999EBAEBDCCBBBAACDDCADECEEAEEBAAADEDEADCEECAEEBC;;1;;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;;6;0;0;0;0;0;0;B;B;A;A;6;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;A;B;A;A;;000100010110000001101000001101000110001010000;00000000000011000000001100100100001100010000100100;
190003603772;2019;3;M;1;1;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;505;508;512;518;441.4;422.3;356.5;411.8;DCDABDACADDCEECBBCDDDAEEDABBBACBEDEAEACDDCDEA;AABBCACACECADDAADCBCCDECBADDABACCCCBABDCACDAB;99999BBECAAACCAADCDCAEAACBAAAECADADEBBDAAACCBABDDB;BBBCADDDCBDCCACEBCBACCEBDBBEBBBAEDBBDCDCABDDC;1;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;120;120;100;120;0;460;C;B;C;A;6;C;A;B;E;A;A;C;A;B;A;A;A;A;C;B;A;E;A;A;B;101000000001010100000000100000110011110000000;000100001100000111100100011000000000000000010;00000100110000100001000001000000000000100000010000;010010001000001100000000000001000000100000000
190003593674;2019;3;F;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;503;509;514;515;544.1;557.9;550.9;591.8;ACCCECAEDDDCDBCCBBEECACEABCEBBBEADACEEECCBDDA;ACACDEDCAAACBCBBEACDBDAEDCBDBCAABACACCEBBDADA;ABBAE99999BECCBEBDEBDAADCBDEDEBAEADBEADAACCBECCECC;ECBEEDBCABCBCDEBCECEBBBCAACCDEDCEBAECDDADCCEA;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;120;120;120;160;80;600;E;E;B;B;5;D;A;B;C;A;B;B;A;A;A;B;A;A;B;A;A;E;A;A;B;100101010100000010000001111110110000110000010;111101010010001101111010010001000010000110110;01110000001010011110011101001100000000111011010110;100000001001110001110000000101110001000010001
190003597049;2019;3;F;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;506;507;511;517;444.8;426;506.9;576.5;BDCACCEECAAABDBCDCABBBCDDDACDEDDCBBCBABAABCCE;AECBDBAAEBBCEEACBECCAEEABBDEEAACCBAACADAEBAEE;AEABA99999ACBCEAAAEBDAACCADBCEDECDCAEBEEADADBBCBCE;.BADCDEEBAABDBCBBDBABDECDEBEABBABECAAEEAAEEAD;0;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;120;180;120;120;0;540;D;D;C;F;7;C;A;B;D;A;B;B;B;A;A;A;A;A;B;B;A;C;A;A;A;000000000000001101001001001001110000000000100;001001100001000000100000000001000000000000000;00110000000110000010111010001000001010001100100000;000100110000110100000100010100010000000000000
190003607245;2019;3;M;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;505;509;514;518;339.1;414.1;450.1;416.4;CDAABCDECDCBDAACBCDDBEACBCAEBDCCEDACDBCAACDAD;EDBCCAADBCAAABBAAADAADDEEBACDCBDBAEEBCEBBACAE;99999ADACBBBDDCBAAEBBCADADADBEAEABEDCCADDBEABAEBEB;DEECBDEEDAECBDAEADDBCDBEACBDBABCDBADACDBECBDA;1;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;120;120;120;120;100;580;E;E;C;F;3;B;A;B;C;B;B;B;A;B;A;B;A;A;C;A;B;D;A;A;B;000000001000000000000000000000100000000010010;000100000010101001000000000011000000000110000;00000000001000100010001100000100010101000000000001;101000000000100100100100000100000001000000000
190003610672;2019;3;F;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;506;510;513;517;489.5;515.9;474.5;391.2;DDECBBADEBAABECEDBDBBCEDDDABCEBEDBCAACBEDDCDC;CDBCBDDDBBBDABACECBDEDEAEDADDEAECBCBEBDBDBCCE;99999BDBDDBCDDDBCACEEEDDECCDCCEDEEDBCBAEBCDECAADDC;CEEBCADCAEBAEEBCACCCDCEDBDDEADBCDCCAABEEDCECB;1;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;120;120;80;80;0;400;E;E;C;B;6;B;A;B;C;A;B;B;A;A;A;A;A;A;C;B;A;C;A;A;B;100010101100010000001001001111001000000100101;001100100010011001010001010000001011101100010;00000000000000000101001100000101101001010000000001;000000000000000011000000100100000100000000000
190003586911;2019;3;M;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;505;509;514;518;504.9;409.2;526.4;426.8;CCCBBABCADBCDECDEEDECBDDEAABDBEBEDEAEDDBEECDA;ADEDEBACAACCDBBDACBCEDBABCCDAEBADEDCBAADEBECB;DBDDB99999BCCBCEADEBAAADEDABDEBBAEBEBCCCBEABEEACBB;EDECADCCBCCABCBECBBACCCBECCBBDADEEBBBBBEBBAEC;0;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;140;120;120;160;100;640;E;E;C;A;5;C;A;B;C;A;B;B;A;B;A;A;A;A;A;A;A;B;A;B;A;000000100001010011001101000011010011101000000;100010010000001000000000011000000000000000001;01000000001011110110111100001100000011000101001001;001010000001100100000010101000010000000000000
190003590290;2019;3;F;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;504;508;512;516;411.1;464.1;503;409.2;EAADDEACEEEDDCABBCCDDEDECACDAACEBDECDDCBACBDE;AAAAADBBACBBCCDBBBCEADCEEAEAABACDAEEADBDBCEAE;ABCEA99999AEBBEEAEECBECCEEAAAACBCDDACDDEEABDCAAABA;EBADDEEDECECABAAAEEDEDBACBBEBACAEDABABAEEDADA;0;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;140;160;140;140;100;680;H;E;B;C;14;D;A;B;A;A;A;B;B;A;A;A;A;A;C;A;A;E;A;A;A;000001001001000000000001000000100001000001000;001011110000010000010100110000000000000000010;01001000000001010001000110000000000101101000111000;000001000010101000000000100000000000001010010
190003569862;2019;3;F;1;1;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;506;510;513;517;368.6;505.1;498.2;561.6;DDECCBDEDAECBCDEEEADCBECBDCBAEAACCBCBDAADAAAE;EBADAEDEAABEBCAEECBDCCDACDCDEACDDABCEACBDBBBB;ABDCC99999DBDCAEAACECDDEDDABEAEAEDAECCCCBECECACECC;DBABECDCBCBADCDBEECDADECBECAACBDEECCDCCDDACCA;0;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;100;120;120;120;100;560;H;E;F;B;2;B;A;B;C;A;B;B;A;B;A;A;B;A;B;A;A;C;A;B;A;100000000010000000000000000101000000000001000;100001101010001001011001110000100100110100001;10000000000101000101111000101000100000000000000011;000000000000100100000100111000001001001000101
190003607279;2019;6;F;2;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;504;507;511;516;463.6;464.8;555.7;552.3;BAADADEEEDCDDDBABEEEDBCEDECDAADBEDECDDABACBCA;ECBCABACABECBEAABDDADABACDDDCADEDBEDCCEAAABCB;BBABC99999BDBAECDBCBDACECDEEEBDCCACAEBAAADBBCBCCED;DBCDCAADDDCCABAACDBCBEBCACEBBADBECDDDEEDDEACB;0;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;140;120;140;140;0;540;B;B;A;A;5;B;A;B;C;A;A;B;A;B;A;B;A;A;C;A;A;C;A;A;A;100010011001000000010111100000010001000001000;000101100001100000010100010011100000000001001;10110000001011001100110111010101001010111101000110;000000101000101011101100000000000101000000000
190003614123;2019;3;F;1;1;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;506;510;513;517;539.9;522.3;556.8;549.9;BECBDCCEEDADBDACBCDBEBECAEBBCEDEACADBBEEBDCDE;EEECBBDDABCCABAECBDAECBAECDACBCCEAECEAECDEBCD;99999EDAAAEBACBDDABECADABDAAECEAAADCEBDEBEDECDEBCA;AEBAECEBBCAADDCCAEADBDEBECEADBEBAEDBBCEBEDCAB;1;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;120;120;120;120;140;620;E;E;D;F;6;C;A;B;D;A;B;B;B;B;A;A;A;A;D;B;A;E;A;B;B;010000001000000111000000110111100011011100100;110100101000011010000011000000100100110000010;00000001010101101101101010111100001111110000010110;100000100000100010100100000000000010100011100
190003603853;2019;2;F;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1304401;Urucurituba;13;AM;1;1;1;1;503;507;511;515;428.6;459.5;455.9;441.3;CEEDADDCCBEC*DBCEEEBAABDADBBDCEABCADBDCCACBAB;CEAECCABEBDCCDAEDEDCDBDBAECBCAEEECDBACDECACEA;99999DBDCDBCDDADEADBCEDEEBCEAEEEDDCEEDBCDEDDCDCEDA;DEEDCAECACCDBBEBCCECACCEACDDCDECECCABDADACBAB;1;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;120;120;120;120;0;480;B;E;B;B;3;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;B;001010100000010000001000100000000000001000000;000010110011000100000000000011001011100001100;00000010011100110000000100010010001010000010000000;011000101100000000000010001010010000000100110
190004560159;2019;3;M;1;0;1;2;0;2;;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;504;507;511;516;461;380.2;363.1;443.8;AEEACBCADDCDEBABDCACEECBACCBEBCDEABBADDABDBDB;CBBEADCEBEACCABCBAEDBBAECBDDBABECAEABAAACA*BE;99999AADBECDDAEAAAEBACEBADEACDCEBACEBADBACEDEBCBDE;DCDADEACEACAAECAEEACCEABAEABEDAEBBDEACCAABAEE;1;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;6;0;0;0;0;0;0;B;D;F;B;7;B;A;C;D;C;A;C;A;B;A;A;A;A;D;B;B;D;A;B;A;011100000001100000100010000101100000001100001;000000001001000000000001000001000100000001000;00000100000001000010000001001000101000001000000000;001001100000100000000100000000000000000000000
190004563567;2019;7;M;1;0;1;2;0;2;;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;C;H;D;B;4;C;A;B;E;A;A;B;A;E;A;B;A;A;C;B;A;D;A;B;B;;;;
190004600983;2019;6;M;1;0;1;2;0;2;;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;C;H;A;A;3;C;A;C;D;A;B;B;A;B;A;A;A;A;C;B;A;D;A;A;B;;;;
190004601027;2019;5;M;1;0;1;2;0;2;;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;E;E;C;D;4;B;A;C;D;A;C;B;A;B;A;A;A;B;C;B;A;E;A;A;B;;;;
190004570374;2019;6;F;2;0;1;2;0;2;;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;H;C;F;A;7;C;A;B;B;A;A;A;A;B;A;A;A;A;B;B;A;C;A;D;B;;;;
190004590859;2019;6;F;1;0;1;2;0;2;;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;503;509;514;515;357.3;362.8;407.2;530.4;CDABDEEDDBDBEADDEDECBECDCEBABCBCAEACEDEDBBBCD;CBBCBDAECBDCBBACCDBAEBCCCAEBBCDAECDDEACDDADAB;99999ADBDBACCADEDADDCCEADBCDADEDBBEEEBDEDBCADCCEAD;BBADDDABEDBCBDADABDCECBBBDCDBCEACDBBDBEEBCABA;1;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;6;0;0;0;0;0;0;E;E;C;A;6;B;A;B;B;A;B;B;A;B;A;B;A;A;B;B;B;B;A;A;A;000000000001001100000000000010100000100010000;000100001100000000000101100001000000100000001;00000001100010010000000011000001010000100010010100;000010010000010000000000000000000010100000001
