NU_INSCRICAO;NU_ANO;TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025;TX_ACERTOS_CN;TX_ACERTOS_CH;TX_ACERTOS_LC;TX_ACERTOS_MT
210058192717;2023;3;F;1;2;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;1223;1194;1203;1213;434.3;389.6;482.3;480.9;CBECBBACBDCBCBDEEAACCCBEEADDECDDEABBCBCBBADBC;ADADCCDDCEEDCBDADBEDCCDAECECCACAEAEABEADACEBD;DCBDADAECBBAAACABCBDBDBAACBEEDBBDBABCABDCADCD;ECDECBDAECDBADAEACCABDCBDCBDCEACBCECADDCAEBDC;1;CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD;ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE;BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC;EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB;1;100;80;60;80;20;340;C;C;C;B;5;B;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;B;A;A;A;100000000010001000100010010100000000001010010;100110101000000000000001000001000001100000000;001010100001000000000000000000000000010000001;101101110001000000000101100001100010000001000
210060445330;2023;3;M;1;1;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;E;H;B;F;4;H;A;B;D;B;B;B;B;A;A;A;A;B;B;B;B;E;A;A;B;;;;
210061176039;2023;3;F;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;1;2;1;1301902;Itacoatiara;13;AM;1;1;1;1;1221;1193;1204;1211;555.2;523.4;567;576.3;DBEBEAEACBCEEBCABCBECEDCABDDABCCBBEADCADAEEAB;AEEEAADACCDEADEBBADABCDEEBEACDCBBDEACEDBADDAB;ABAEDABCDEDDCAAADADBADBCCEDECDEAADBCBEBBACAED;DCCDEBAEEBCDADBCDEEAABCEACDBEDACBECDACEBDDBAC;0;DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED;ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE;DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED;BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC;1;120;180;120;140;80;640;E;E;D;F;4;D;A;B;C;B;B;B;B;B;B;B;A;A;B;A;A;D;A;B;B;111000000000010000001000010000000110010111100;101110010110111010111110010000001010000000110;011001000000101010101000001010110000000000000;011110100101000001001100101000000000001100101
210061671452;2023;2;M;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;1;1;0;;1194;1203;;;431.1;463.3;;;ADCAECCADAADCBDABDBEBCBEBDBCAEADACADBEACAADAE;DEBBABADBBAAACDACCEBADDADBBDDADBADCEBCBDBEDCA;;0;;ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE;BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC;;1;120;120;120;120;80;560;D;D;E;C;4;B;A;C;D;A;B;B;A;B;A;A;A;A;A;B;A;C;A;B;B;;101000010010000000100000100000100000100101001;001111100011010000001000000001000001000000000;
210061539275;2023;2;M;1;2;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;1221;1193;1204;1211;420.8;608.8;569.9;531.2;DDDEEACACDCBADDADBDECABCDCBDEAABCCCDECBBEDCAB;CCDEEAAADCBAADEABCDABCECDBCBDABEBCCCADADACDAE;DBABCCACDECDEAACEABDBDCCACACCDEEACDBBEDDACAED;EBCDEEACABBDBABACEEBAABDACDDDEDCBEDABCEABDCBA;0;DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED;ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE;DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED;BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC;1;120;120;100;100;140;580;B;G;A;D;4;B;A;C;C;A;A;B;B;B;A;A;A;A;B;A;A;D;A;A;B;100000000000000010101100000000100000010000000;010100111101111111111101011111011001101101111;111100000000001100000000000010100100000000000;001111100101000001001001101011000010001000000
210061732935;2023;2;M;1;3;1;2;0;2;;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;1222;1191;1201;1212;338.3;318.8;337.9;495.3;CAEBADDBBEECCAACBDECADCBEAEBCCDBEACEACBDCEBAD;CEBDAECADBCADEBDBDACECABDEBCBAADBECEBDACBDACE;BCCDBCEEDEABDCEBDACCADBECBDAECECACEBDBDACEBDA;BDDBECCBDADBEACACEBDCADDABCDBCABDDCDDCCDCDBEE;0;CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB;CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB;BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE;DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB;1;100;120;80;100;0;400;E;E;F;B;5;C;A;B;C;A;B;A;B;B;A;A;A;A;B;A;A;C;A;A;A;110000000000000100000000000000000000001000000;100000000010000000000000001000000000100000100;100010010000001000001110000010000000000100000;000001111001100000110101000011010001000101010
210059508621;2023;3;F;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;3;2;1;1301902;Itacoatiara;13;AM;1;1;1;1;1223;1194;1203;1213;434.4;455.7;437;390;DABCCABEEDEBBEAEACCAACCBDDECBBCAEDBECBCDBDCEB;AECBBECBBDCDCCBBDABEDCABBBBADEACCABDBBDBBCECE;EAADEDABDCEECCABCEBBCADDAADBEDCADBCBEACDDBBBD;CEDBECBBCEDCCDBEDCEBDBCCACDDDECBBACACDBCDADBB;1;CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD;ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE;BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC;EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB;1;120;120;80;120;60;500;B;B;A;A;5;A;A;B;B;A;A;A;A;A;A;A;A;A;A;A;A;B;A;A;A;000000011000100001000000000000000000001110000;101000000100010001101000100000101000101000001;000000100000010100000100010100100000010011001;001010000000101000010000000001010000000000001
210061347751;2023;3;M;1;2;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;C;E;C;A;4;B;A;B;C;A;A;B;A;A;A;A;A;A;A;A;A;A;A;A;A;;;;
210061347754;2023;2;M;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;2;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;E;H;C;D;5;B;A;B;C;A;B;B;B;B;A;A;A;A;B;A;B;D;A;A;B;;;;
210061189748;2023;3;M;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;B;C;A;A;5;B;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;A;A;A;A;;;;
210061349567;2023;3;F;1;0;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;D;E;D;D;9;D;A;D;E;A;B;C;B;C;A;B;A;A;C;B;B;E;A;B;B;;;;
210061738057;2023;2;F;1;3;1;2;0;3;1;0;1301902;Itacoatiara;13;AM;4;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;1223;1194;1203;1213;546.7;565.5;561.5;513;CBDDEEADCCAACBDEAACDCBDEAAEBBACCDDEEECEDBEEEC;AEBCCBDBCDCDADEDCABADBEBBDAEADABCDDDDABCDAAEE;CDBBABABCCBEAADABBCCACDBAEEAECEDADEBBAEBCABCB;EBDEEAEADBECDCCCBDBCCCBEADBBEDDCDACCDAEABCDED;0;CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD;ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE;BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC;EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB;1;120;120;120;140;100;600;E;G;E;D;4;L;D;C;D;C;B;B;B;B;B;B;A;A;D;A;B;E;A;D;B;101011000100001000000000110000011010000111000;100011101100101011111110100100111100010111101;011111100000000000011000000000000000010100000;111110011000010100100000010000000000000000000
210061876968;2023;2;M;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;C;E;F;F;8;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;B;E;A;A;B;;;;
210058128441;2023;3;F;2;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;C;A;A;3;A;A;B;C;A;B;B;A;B;A;A;A;A;B;B;A;C;A;A;B;;;;
210061582107;2023;2;F;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;C;C;A;A;4;A;A;B;C;A;A;B;A;B;A;A;A;A;A;A;A;C;B;A;B;;;;
210061366936;2023;13;F;2;3;1;2;0;2;;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;1;1;0;;1194;1203;;;417.9;458.7;;;A.AA*ADEBBBCAADACCDCDDDEEAAA..ABDCD.ACBCDCBCC;DBBDBAAEECBEBCEABCCABCEECCCDEACBDDDAAADAAACBA;;1;;ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE;BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC;;1;100;120;100;100;100;520;H;A;B;F;4;B;A;B;C;A;B;B;B;A;A;A;A;A;A;A;A;C;A;A;A;;100000100000100010001000010000110000000110000;001000100000010000000000001001100010011000000;
210061535148;2023;4;F;1;1;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;E;G;B;D;2;E;A;B;B;A;B;B;A;A;A;A;A;A;B;A;A;C;A;A;B;;;;
210060877368;2023;3;F;0;2;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;C;D;C;B;4;B;D;B;C;A;A;B;A;A;A;A;A;A;A;A;A;C;A;A;B;;;;
210061945292;2023;2;F;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;1223;1194;1203;1213;330.6;423.9;456.2;347.1;DDBDEEBCEEDAAECDAECECCCDCABEEBCCEDEBDBAECDBED;CDCCBDDBDCEECBCCEECDEDECDBDAEDCCCDCCBBDCCADBC;DEBBCAAACCECAEBBBDDCEAECBCCEEBCDCDEDCBAECCBCD;CCACDAEDEDDEEEDDEDACDDADBAECEAEDCADBADCBCDEDB;0;CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD;ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE;BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC;EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB;1;120;120;120;120;60;540;C;C;A;A;5;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;B;000011001000000000000000010000010010000000001;001000100001000000000010001000001110101101000;001100110000001100010101001000101000000000001;000000000100000000000100000000001000000010001
210058988659;2023;3;F;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;H;F;B;B;5;B;A;B;C;A;B;B;A;B;A;A;A;A;B;A;A;C;A;A;B;;;;
210061516043;2023;4;M;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;D;D;F;F;4;B;A;B;D;B;B;B;A;B;A;A;A;B;B;A;A;C;A;A;B;;;;
210061920564;2023;3;M;1;1;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;1223;1194;1203;1213;552.4;564.1;541.2;640;CDDACABCEEDBBEEACBCECDCEECDDBABADECBDACDBEBCA;ABCCCBDDCAEDACEBCEDDDAEEDAEEBDECCACDBADCAABDE;EAACCAABDBBEACCADBDBADDDACABEEBDADAEDAEDCEDCC;CBDBEACADDDCCCBCCAEBDDBBDEEEEBAADCECDCABEDBCB;1;CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD;ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE;BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC;EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB;1;100;60;100;140;120;520;F;D;B;B;4;B;A;B;B;A;A;B;A;B;A;A;A;A;B;B;A;B;A;A;B;101100001000100010000000000100001000001111000;111011101000111010001010010110001010111101011;000000100000010000001000000100000001110000000;011010011100111111010101100100100010011000011
210061607892;2023;3;F;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;1224;1192;1202;1214;461.8;457.7;439.4;409.7;BCCBDECDADBBDBEEDEEBAADBECAABCCACECAAEBDCBEBE;DCABDCEABDBAEAEECBDBDCECAAEDEBCEDCDABCADBACAD;CEACBCBEEDDAACBADBDECECABEABCEBEEADADBABECABC;CCBCEAEEDAECADBDBECACBEBDEACACCEBEBACADDBDCAC;0;CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE;DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD;BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC;EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD;1;120;120;120;140;120;620;D;E;C;B;6;C;A;B;C;A;B;B;A;B;A;A;A;A;B;A;A;D;A;B;B;000000000110010100100000000000001000000100011;101010000101010000010000100000000111010101001;000000101000000000001011001010001000000000010;000000010001000000100000000001000000000010000
210061285850;2023;3;M;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;E;F;D;E;3;G;A;B;D;B;B;B;B;B;A;B;A;A;D;B;B;D;A;B;B;;;;
210060960831;2023;3;F;1;1;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;E;E;B;B;3;C;A;B;B;A;B;B;A;B;A;B;B;A;B;A;A;C;A;A;A;;;;
210059619280;2023;2;M;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;1224;1192;1202;1214;433.7;431.2;496;428.2;EDBAADECBDDDCAECDDCEAECDADBBADBACBABCEDCBEBDD;DAAAEBDCCACDEACBAACABEABEACDECAEACEBACADDCEAB;AEAECDAEAEDCACBBACBBABAEBCAACABAADBBAADDBCDAE;AEACDDDEBDDBADADCACBAEAACDABAEABAAEEEDCCBDECA;1;CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE;DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD;BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC;EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD;1;80;100;80;140;100;500;E;A;F;A;12;C;D;B;D;A;C;B;B;B;A;B;A;A;B;A;A;B;A;A;B;010010001100000000010010000110001010100000000;101100001010010000000111001000100100010100000;000000000001000000010000011111010011000000100;000011011000000000110000010100000010010010000
210061685864;2023;2;M;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;1221;1193;1204;1211;465.9;474.8;447.3;498.6;DBEBECEABDDECDCDDEBCEEDACBDDBECEECDBAEDBADEAC;ABDECAACDCACCDDBBCEADEBACBEBDECDECBADBDDACDED;AEBBDADABEDADCACCACBBDADCBDEDDEBCDBCBECADDEAC;BEBBCBBDDACDEDACCEEEBBCEEDDDDDDBDBBDBCEAEDCCD;1;DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED;ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE;DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED;BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC;1;120;120;120;120;40;520;D;E;B;B;2;C;A;B;B;A;B;B;A;B;A;A;A;A;B;A;A;B;A;A;B;111000000000000010000001010000001000000010100;100100101100010011010000010110000000010101100;000101000001001100000011001000101000000000101;100000000001001001000100011010000000001010010
210060045936;2023;2;F;1;4;1;2;0;3;1;0;1301902;Itacoatiara;13;AM;4;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;1223;1194;1203;1213;609;685.4;611.1;714;CBDAAADEDDDBCAEACDCABBCAECCDBDCCBBBECBCDBEACD;ABCDCBDACEAEACEEAABCDBEEBADEBAABCDCDBADCDAAAE;BBBBAAABDBBEAADAAACBACBAACCAEDEDAECBBAEDDADCA;EADEEEDABDECCCBCCABAADABDDCEAEEBAAED..A......;0;CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD;ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE;BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC;EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB;1;140;200;180;140;160;820;E;F;C;D;4;D;A;C;D;B;B;B;A;B;A;B;A;B;D;A;B;E;A;C;B;101100110000010010001000001101010100001111101;111111111011111101101110111111111110111111101;101110100000000001001000001000000100010010000;101110110100111111101101110111010011001000000
210061477367;2023;3;F;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;C;E;C;F;7;C;A;B;B;A;A;B;A;B;A;A;A;A;B;A;A;A;A;A;A;;;;
210061922604;2023;3;M;1;1;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;1;1;0;;1193;1204;;;547.1;498.5;;;AEDAEAAABCDAEDEEBAEABADEEBCCDEBEBBACAEBDACDCA;AACCACAADACDDAACEABBBAACBAEACDEBABECEEABACAED;;0;;ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE;DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED;;1;80;80;80;80;0;320;D;D;B;B;5;A;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A;;100000110111011010011010011010011001100101100;000000000100001100000010110010100000000000000;
210061131644;2023;2;F;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;1221;1193;1204;1211;453.9;477.9;483;495.8;EBDCECBADBAACEDABCDEEDDECAADCEACBEDCECAEABBAC;AECDCADADCBBDDDACAADBCDCEBCADABABDCCDCDBDCEBE;AEBCDBBDCACDAACADBDBBDEBCAEDABECADCCEADCBCAED;ADABBDCADACEBEEBCEBDACBDEABDEBCECBBDAEDACECCD;1;DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED;ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE;DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED;BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC;1;160;160;160;200;120;800;G;E;D;F;13;C;A;B;D;A;B;B;A;B;A;A;A;A;B;A;A;B;A;A;B;010000001010000000100000001010100001010010000;100000011100010100001111011011001001000001001;000000000100000010100000010000100010010110000;000000000000010101111001000000100000000000010
210061574571;2023;2;M;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;1224;1192;1202;1214;443.4;474.1;460.6;495.9;AECBABBABEBEBBBBDEECBCDAACEAAABDBACDABCBDAABA;EAAADCBAADCCAABBBAAABBCAABBDACABACDBEAECDABCA;BEABAABEADBBABEBAABCEACCBAADAABECDEDDECACDCCB;ECCAAEDCBAEDCBBCCCCACABEEBECCDDBDDABCDAAAECCA;1;CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE;DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD;BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC;EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD;1;60;80;40;20;0;200;H;E;C;A;5;B;A;D;E;A;C;A;A;B;A;A;A;A;C;A;A;D;A;A;B;000011111011010000100000001010000100000000010;001110000110011000000000100000100110100001110;100011100000001001000110001001000000000010000;100100001000000101100110001010000101011100000
210058890376;2023;4;M;1;2;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;1224;1192;1202;1214;503.7;422.6;477.4;481;ADBDEABDCEBACBDBDBECBDCDDCBACABDCDAEBCADBCEDA;CAAEBCABCECDBCEADDCADBEDACADBDACDCADCDEABBDCE;CBCEACBEAEDBABBCADCABAEDACADEBBBECDDBAECEAAEB;EDAAAEDEDAACCDBDBDCADBACABADBDCAEEBDCADCADDBA;0;CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE;DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD;BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC;EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD;1;140;140;120;120;140;660;H;H;F;F;5;C;A;B;D;A;B;B;B;A;A;A;A;A;C;B;A;D;A;A;B;010100100010011000100110100000001010011101000;001000101010100011000000100010110100000000010;010010100000000000100100111000001100000101000;100100010011000000100001100000000000000000000
210058902374;2023;2;F;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;1224;1192;1202;1214;485.6;530;535;418.1;ADCBBEBAADBCBCCCDEEDADCDEABCBEABEACAAEECDEEDE;DAAADEEACCEEBCACACABEECAAABADAACBCDCEBACBADCD;DAEAACAEEEDCBCBBAEABBAECAAAEEBBEBBCCBACDDADCB;CADBDEDEEBEBCCABDBCCBCEBDBACCDBECDBACADDCCADE;0;CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE;DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD;BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC;EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD;1;140;140;120;140;80;620;C;G;C;D;6;F;A;C;C;A;B;B;A;B;A;A;A;A;B;A;A;D;A;A;B;010000110110000000100110010000000100000000001;101111001000100100010100100101110110100001011;000010001001000000010100101000000000000001100;001010010000000000100000000010101100000000110
210060077101;2023;3;M;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;1224;1192;1202;1214;545.2;655.8;595.2;669.3;EABBCEADEDBEAEBBADBBDECEDABCEBBADEBCBBECADECE;DAAADEAECDCEBDBCEDEBACABAEBABBACECEAECADAABCD;BBAEACCEEEBCAADBAECCBAACAAAECBBEEBCCAEDCEDCEC;EDDACDBCBBBCBEDCDCBCEBBCACBCCCDBBDCBADCBBCBCB;1;CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE;DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD;BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC;EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD;1;120;120;120;120;100;580;E;G;D;D;3;E;A;B;C;B;B;B;A;B;B;B;A;A;B;A;A;D;A;B;B;000000000111100000000011110001000001000010001;101111101110101101111011110110111101110111111;110010001001000000100100101010001000000100000;101101001001111101001011100011000101010010000
210061008680;2023;2;F;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;1222;1191;1201;1212;505.5;332.6;548.1;384.4;ACCCDECACBDEEEEDBAEDCCCBCAEBADCDDBEDEEABADBBE;DACDCCEBAEAEDCBAABDADAABBCDEBEBEBBBEBAECDEDBE;ACEBADAEAABBCDBAECDBDCDEBBEEDECABDAADABBBDEAD;DDDAEBCBCADBDCBDBCBBCEACBEACAECBADECEDDEADEDC;1;CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB;CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB;BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE;DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB;1;140;200;140;160;180;820;D;G;A;D;4;B;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;C;A;A;B;000010101010000000000000100000101110000000000;000001011001000001110000000000010100100000000;000000110100100001110000000000110010010000000;100000110001000000100010000000110000000011100
